permno,mergent_id,PERMCO,GVKEY,companyid,Company Name,Ticker Symbol,CUSIP,Primary Link Marker,Security-level Identifier,Link Type Codd,Historical CRSP PERMCO Link to COMPUSTAT Record,First Effective Date of Link,Last Effective Date of Link
74932,8125,4409,010386,30185,TECUMSEH PRODUCTS CO,TECU,878895309,J,01,LC,4409,1993-08-01T00:00:00Z,2014-05-01T00:00:00Z
74932,8125,4409,010386,30185,TECUMSEH PRODUCTS CO,TECU,878895309,P,01,LC,4409,1972-12-14T00:00:00Z,1993-07-31T00:00:00Z
75033,51804,20232,013354,3017,VOXX INTERNATIONAL CORP,VOXX,91829F104,P,01,LU,20232,1987-05-29T00:00:00Z,NA
75041,51134,20409,013710,424005,SIX FLAGS ENTERTAINMENT CORP,FUN,83001C108,P,01,LC,20409,1987-04-23T00:00:00Z,2024-07-01T00:00:00Z
75070,48423,8526,012471,33699,WORLD KINECT CORP,WKC,981475106,P,01,LU,8526,1986-08-28T00:00:00Z,NA
75100,8250,21753,013646,30723,TIFFANY & CO,TIF,886547108,P,01,LU,21753,1987-05-05T00:00:00Z,2021-01-07T00:00:00Z
75107,52493,20018,013619,481,ABIOMED INC,ABMD,003654100,P,01,LU,20018,1987-07-29T00:00:00Z,2022-12-30T00:00:00Z
75113,52237,20097,013709,1912,ICAHN ENTERPRISES LP,IEP,451100101,P,01,LU,20097,1987-07-23T00:00:00Z,NA
75154,52460,20394,013498,5867,CARNIVAL CORPORATION & PLC,CCL,143658300,P,01,LC,20394,1987-07-24T00:00:00Z,NA
75175,51808,21128,013561,19919,MBIA INC,MBI,55262C100,P,01,LU,21128,1987-07-01T00:00:00Z,NA
75182,52945,21425,014311,24706,POLARIS INC,PII,731068102,P,01,LU,21425,1987-09-16T00:00:00Z,NA
75186,53034,21578,013988,27292,SCHWAB (CHARLES) CORP,SCHW,808513105,P,01,LC,21578,1987-09-22T00:00:00Z,NA
75224,3964,8741,012788,14342,HARMAN INTERNATIONAL INDS,HAR,413086109,P,01,LU,8741,1986-11-14T00:00:00Z,2017-03-31T00:00:00Z
75241,91762,21366,014359,24506,PIONEER NATURAL RESOURCES CO,PXD,723787107,P,02,LU,21366,1987-12-22T00:00:00Z,NA
75261,53033,21174,014163,19938,MCCLATCHY CO  -CL A,MNIQQ,579489303,P,01,LC,21174,1988-02-05T00:00:00Z,2020-10-05T00:00:00Z
75278,54841,20048,014592,566638,ALLIANCEBERNSTEIN HOLDING LP,AB,01881G106,P,01,LU,20048,1988-04-14T00:00:00Z,NA
75285,66234,20312,014370,19589,MANPOWERGROUP,MAN,56418H100,P,01,LC,20312,1991-05-03T00:00:00Z,NA
75285,66234,57197,014370,19589,MANPOWERGROUP,MAN,56418H100,P,01,LC,20312,1991-05-03T00:00:00Z,NA
75316,55386,21635,014412,28619,SOTHEBY'S,BID,835898107,P,01,LU,21635,1988-05-13T00:00:00Z,2019-10-31T00:00:00Z
75320,55199,21826,014369,32154,US CELLULAR CORP,USM,911684108,P,01,LU,21826,1988-05-04T00:00:00Z,NA
75341,45386,20609,013510,9730,DUKE REALTY CORP,DRE,264411505,P,01,LU,20609,1988-08-31T00:00:00Z,2022-10-31T00:00:00Z
75342,56099,20642,014790,20330,MERITAGE HOMES CORP,MTH,59001A102,P,01,LU,20642,1988-07-21T00:00:00Z,NA
75416,57312,21995,015111,25730,RPT REALTY,RPT.1,74971D101,P,01,LC,21995,1988-12-28T00:00:00Z,2024-01-31T00:00:00Z
75432,43729,10065,015092,6144,CEC ENTERTAINMENT INC,9614B,12599M939,P,01,LC,10065,1989-01-03T00:00:00Z,2014-02-13T00:00:00Z
75432,43729,10065,015092,2045124,CEC ENTERTAINMENT INC,9614B,12599M939,P,01,LC,10065,1989-01-03T00:00:00Z,2014-02-13T00:00:00Z
75460,8162,4375,010441,30419,TENNANT CO,TNC,880345103,P,01,LU,4375,1972-12-14T00:00:00Z,NA
75470,48028,9375,013570,20636,MIDDLEBY CORP,MIDD,596278101,P,01,LU,9375,1987-08-31T00:00:00Z,NA
75489,58645,10171,015521,29069,STAPLES INC,SPLS,855030102,P,01,LC,10171,1989-04-28T00:00:00Z,2017-09-12T00:00:00Z
75509,26307,8451,017136,29456,SUFFOLK BANCORP,SCNB,864739107,P,01,LU,8451,1986-08-01T00:00:00Z,2017-03-31T00:00:00Z
75510,48067,8476,012540,808,ADOBE INC,ADBE,00724F101,P,01,LC,8476,1986-08-13T00:00:00Z,NA
75517,48817,8600,012625,19722,MARTEN TRANSPORT LTD,MRTN,573075108,P,01,LU,8600,1986-09-25T00:00:00Z,NA
75573,55498,9798,014624,22965,ODP CORP,ODP,88337F105,P,01,LC,9798,1988-06-01T00:00:00Z,NA
75578,58721,9868,014563,20276,MERCER INTL INC,MERC,588056101,P,02,LC,9868,1988-07-19T00:00:00Z,NA
75591,58989,22075,015267,15484,IDEX CORP,IEX,45167R104,P,01,LU,22075,1989-06-02T00:00:00Z,NA
75596,47326,22080,012581,19445,MAGNETEK INC,MAG.3,559424403,P,01,LC,22080,1989-06-13T00:00:00Z,2015-09-30T00:00:00Z
75603,59036,10210,016401,6905,CIRRUS LOGIC INC,CRUS,172755100,P,01,LU,10210,1989-06-09T00:00:00Z,NA
75607,59152,10224,015855,29774,GEN DIGITAL INC,GEN,668771108,P,01,LC,10224,1989-06-23T00:00:00Z,NA
75646,59127,22092,015708,1426,ALLERGAN INC,AGN.2,018490102,P,01,LC,22092,1989-07-27T00:00:00Z,2015-03-31T00:00:00Z
75649,58002,22095,015459,31244,TREDEGAR CORP,TG,894650100,P,01,LU,22095,1989-07-25T00:00:00Z,NA
75654,59400,10256,016188,7251,COGNEX CORP,CGNX,192422103,P,01,LU,10256,1989-07-20T00:00:00Z,NA
75694,60464,10107,015414,30123,BIO-TECHNE CORP,TECH,09073M104,P,01,LC,10107,1989-02-09T00:00:00Z,NA
75714,54285,10127,018549,13109,CLEARONE INC,CLRO,18506U104,C,01,LU,10127,1989-03-03T00:00:00Z,NA
75819,60326,10302,017239,17925,KINDRED HEALTHCARE INC,KND,494580103,P,01,LC,10302,1989-09-19T00:00:00Z,1998-04-30T00:00:00Z
75819,60326,10302,110179,32450,VENTAS INC,VTR,92276F100,P,01,LC,10302,1998-05-29T00:00:00Z,NA
75819,60326,34766,017239,17925,KINDRED HEALTHCARE INC,KND,494580103,P,01,LC,10302,1989-09-19T00:00:00Z,1998-04-30T00:00:00Z
75819,60326,42390,017239,17925,KINDRED HEALTHCARE INC,KND,494580103,P,01,LC,10302,1989-09-19T00:00:00Z,1998-04-30T00:00:00Z
75825,52965,22113,016478,10844,EOG RESOURCES INC,EOG,26875P101,P,01,LU,22113,1989-10-04T00:00:00Z,NA
75828,62773,10303,016721,10364,ELECTRONIC ARTS INC,EA,285512109,P,01,LU,10303,1989-09-20T00:00:00Z,NA
75831,60162,10323,016710,9213,DIGI INTERNATIONAL INC,DGII,253798102,P,01,LU,10323,1989-10-05T00:00:00Z,NA
75844,34390,22122,016582,24834,NUTRIEN LTD,NTR,67077M108,P,01,LC,22122,1989-11-02T00:00:00Z,NA
75844,34390,22122,016582,2754066,NUTRIEN LTD,NTR,67077M108,P,01,LC,22122,1989-11-02T00:00:00Z,NA
75846,60558,22124,031958,17084,SAFEHOLD INC,SAFE,78646V107,P,01,LC,22124,2023-03-31T00:00:00Z,NA
75846,60558,55975,031958,17084,SAFEHOLD INC,SAFE,78646V107,P,01,LC,22124,2023-03-31T00:00:00Z,NA
75846,60558,55975,031958,2671932,SAFEHOLD INC,SAFE,78646V107,P,01,LC,22124,2023-03-31T00:00:00Z,NA
75853,60433,10358,016531,34144,ZIX CORP,ZIXI,98974P100,P,01,LU,10358,1989-11-09T00:00:00Z,2021-12-31T00:00:00Z
75854,60403,10359,016597,18515,LATTICE SEMICONDUCTOR CORP,LSCC,518415104,P,01,LU,10359,1989-11-09T00:00:00Z,NA
75860,60568,10380,017101,15683,IMMUNOGEN INC,IMGN,45253H101,P,01,LU,10380,1989-11-17T00:00:00Z,2024-02-29T00:00:00Z
75905,59540,10419,019402,13267,G-III APPAREL GROUP LTD,GIII,36237H101,P,01,LU,10419,1989-12-14T00:00:00Z,NA
75912,60769,10408,018699,23786,PTC INC,PTC,69370C100,P,01,LU,10408,1989-12-08T00:00:00Z,NA
75976,59709,10288,016453,21756,NEOGEN CORP,NEOG,640491106,P,01,LU,10288,1989-08-23T00:00:00Z,NA
75985,60120,10299,027932,9194,HALLMARK FINANCIAL SERVICES,HALL,40624Q302,P,01,LC,10299,1991-06-10T00:00:00Z,NA
75985,60120,10299,027932,9194,HALLMARK FINANCIAL SERVICES,HALL,40624Q302,C,00X,LC,10299,1991-05-01T00:00:00Z,1991-06-09T00:00:00Z
75985,60120,10299,027932,14213,HALLMARK FINANCIAL SERVICES,HALL,40624Q302,P,01,LC,10299,1991-06-10T00:00:00Z,NA
75985,60120,10299,027932,14213,HALLMARK FINANCIAL SERVICES,HALL,40624Q302,C,00X,LC,10299,1991-05-01T00:00:00Z,1991-06-09T00:00:00Z
76020,60432,10360,165179,32251,SYNERGETICS USA INC,SURG.2,87160G107,P,01,LC,10360,2005-09-23T00:00:00Z,2015-10-15T00:00:00Z
76052,60839,10416,019431,20498,PERMA-PIPE INTERNATIONAL HOL,PPIH,714167103,P,01,LU,10416,1989-12-14T00:00:00Z,NA
76076,61420,10486,020779,6908,CISCO SYSTEMS INC,CSCO,17275R102,P,01,LC,10486,1990-02-16T00:00:00Z,NA
76081,37274,6765,010549,30662,THOR INDUSTRIES INC,THO,885160101,P,01,LU,6765,1984-01-10T00:00:00Z,NA
76082,61413,26024,020548,5465,COTERRA ENERGY INC,CTRA,127097103,P,01,LU,26024,1990-02-08T00:00:00Z,NA
76095,61773,10504,020904,14967,HOLOGIC INC,HOLX,436440101,P,01,LC,10504,1990-03-01T00:00:00Z,NA
76100,19646,4587,010550,30664,THORATEC CORP,THOR.1,885175307,C,01,LU,4587,1981-05-14T00:00:00Z,2015-10-30T00:00:00Z
76127,62143,10544,021237,30483,TETRA TECHNOLOGIES INC/DE,TTI,88162F105,P,01,LU,10544,1990-04-03T00:00:00Z,NA
76128,62119,10545,021238,32622,VICOR CORP,VICR,925815102,P,01,LU,10545,1990-04-03T00:00:00Z,NA
76135,62396,10561,021429,13769,GRANITE CONSTRUCTION INC,GVA,387328107,P,01,LU,10561,1990-04-20T00:00:00Z,NA
76136,62469,10563,021503,31835,KEMPER CORP/DE,KMPR,488401100,P,01,LU,10563,1990-04-23T00:00:00Z,NA
76138,62409,10567,021487,3865,B/E AEROSPACE INC,BEAV,073302101,P,01,LC,10567,1990-04-24T00:00:00Z,2017-04-28T00:00:00Z
76149,7286,22765,009359,26839,SAFEWAY INC,SWY,786514208,C,01,LC,22765,1990-04-26T00:00:00Z,2015-01-29T00:00:00Z
76185,60166,24773,010789,31558,TYLER TECHNOLOGIES INC,TYL,902252105,P,01,LC,26080,1990-05-22T00:00:00Z,NA
76185,60166,26080,010789,31558,TYLER TECHNOLOGIES INC,TYL,902252105,P,01,LC,26080,1990-05-22T00:00:00Z,NA
76201,63277,10634,022325,33857,XILINX INC,XLNX,983919101,P,01,LU,10634,1990-06-12T00:00:00Z,2022-02-28T00:00:00Z
76207,63274,10652,022461,2502,ARCTIC CAT INC,ACAT,039670104,P,01,LU,10652,1990-06-26T00:00:00Z,2017-03-31T00:00:00Z
76217,63185,10669,022612,33412,WET SEAL INC,WTSLQ,961840105,P,01,LU,10669,1990-07-03T00:00:00Z,2016-01-04T00:00:00Z
76224,63237,26087,023084,4002,BENCHMARK ELECTRONICS INC,BHE,08160H101,P,01,LU,26087,1990-06-27T00:00:00Z,NA
76226,51908,21866,013714,6098,PARAMOUNT GLOBAL,PARA,92556H206,P,03,LC,21866,1994-10-01T00:00:00Z,NA
76226,51908,21866,013714,6098,PARAMOUNT GLOBAL,PARA,92556H206,J,03,LC,21866,1990-06-14T00:00:00Z,1994-09-30T00:00:00Z
76226,51908,21866,013714,32587,PARAMOUNT GLOBAL,PARA,92556H206,P,03,LC,21866,1994-10-01T00:00:00Z,NA
76226,51908,21866,013714,32587,PARAMOUNT GLOBAL,PARA,92556H206,J,03,LC,21866,1990-06-14T00:00:00Z,1994-09-30T00:00:00Z
76226,51908,25194,013714,6098,PARAMOUNT GLOBAL,PARA,92556H206,P,03,LC,21866,1994-10-01T00:00:00Z,NA
76226,51908,25194,013714,6098,PARAMOUNT GLOBAL,PARA,92556H206,J,03,LC,21866,1990-06-14T00:00:00Z,1994-09-30T00:00:00Z
76226,51908,25194,013714,32587,PARAMOUNT GLOBAL,PARA,92556H206,P,03,LC,21866,1994-10-01T00:00:00Z,NA
76226,51908,25194,013714,32587,PARAMOUNT GLOBAL,PARA,92556H206,J,03,LC,21866,1990-06-14T00:00:00Z,1994-09-30T00:00:00Z
76230,63489,10691,022815,31326,TRIMBLE INC,TRMB,896239100,P,01,LU,10691,1990-07-20T00:00:00Z,NA
76261,63577,10724,023027,11410,EXPONENT INC,EXPO,30214U102,P,01,LU,10724,1990-08-17T00:00:00Z,NA
76274,2202,1100,003581,8117,CRAWFORD & CO,CRD.A,224633206,P,02,LC,1100,2018-01-01T00:00:00Z,NA
76274,2202,1100,003581,8117,CRAWFORD & CO,CRD.A,224633206,J,02,LC,1100,1990-08-01T00:00:00Z,1994-04-30T00:00:00Z
76274,2202,1100,003581,8117,CRAWFORD & CO,CRD.A,224633206,P,02,LC,1100,1994-05-01T00:00:00Z,2004-06-30T00:00:00Z
76274,2202,1100,003581,8117,CRAWFORD & CO,CRD.A,224633206,J,02,LC,1100,2004-07-01T00:00:00Z,2017-12-31T00:00:00Z
76279,63951,10758,023195,19810,MATRIX SERVICE CO,MTRX,576853105,P,01,LU,10758,1990-09-26T00:00:00Z,NA
76282,12977,10594,009063,3143,AUTONATION INC,AN,05329W102,C,01,LU,10594,1990-05-11T00:00:00Z,NA
76360,61736,10651,022543,13600,GOOD TIMES RESTAURANTS INC,GTIM,382140879,C,01,LU,10651,1990-06-22T00:00:00Z,NA
76383,62414,10593,021776,3173,AVANIR PHARMACEUTICALS INC,AVNR,05348P401,P,01,LU,10593,1990-05-08T00:00:00Z,2015-01-30T00:00:00Z
76392,62450,10512,021777,20328,MERIT MEDICAL SYSTEMS INC,MMSI,589889104,P,01,LU,10512,1990-05-10T00:00:00Z,NA
76477,64026,26112,023220,1477,ORBITAL ATK INC,OA,68557N103,P,01,LC,26112,1990-10-24T00:00:00Z,2018-06-07T00:00:00Z
76478,64027,26113,023224,10995,ESCO TECHNOLOGIES INC,ESE,296315104,P,01,LU,26113,1990-10-22T00:00:00Z,NA
76504,64528,10805,023500,6053,CATHAY GENERAL BANCORP,CATY,149150104,P,01,LU,10805,1990-12-14T00:00:00Z,NA
76515,64478,28924,023485,8673,COVANTA HOLDING CORP,CVA,22282E102,P,01,LU,28924,1990-12-06T00:00:00Z,2021-11-30T00:00:00Z
76515,64478,28924,023485,3482065,COVANTA HOLDING CORP,CVA,22282E102,P,01,LU,28924,1990-12-06T00:00:00Z,2021-11-30T00:00:00Z
76532,134265,4547,170773,1799834,ZAZA ENERGY CORP,ZAZA,98919T407,C,01,LC,4547,2012-02-22T00:00:00Z,2015-10-02T00:00:00Z
76544,63747,28929,022144,2615,MICRON SOLUTIONS INC,MICRD,59511X204,C,03,LC,28929,1990-12-04T00:00:00Z,2020-04-03T00:00:00Z
76544,63747,28929,022144,3186679,MICRON SOLUTIONS INC,MICRD,59511X204,C,03,LC,28929,1990-12-04T00:00:00Z,2020-04-03T00:00:00Z
76553,64703,10815,023577,29961,TANDY BRANDS ACCESSORIES INC,TBACQ,875378101,C,01,LC,10815,1991-01-11T00:00:00Z,2014-02-07T00:00:00Z
76568,65736,10843,023697,28569,SONIC CORP,SONC,835451105,P,01,LU,10843,1991-02-28T00:00:00Z,2018-12-31T00:00:00Z
76573,7533,22807,015343,21279,MUELLER INDUSTRIES,MLI,624756102,C,01,LU,22807,1991-02-27T00:00:00Z,NA
76582,65852,10855,023753,25634,DORMAN PRODUCTS INC,DORM,258278100,P,01,LU,10855,1991-03-12T00:00:00Z,NA
76584,65909,10860,023767,2960,ATMEL CORP,ATML,049513104,P,01,LC,10860,1991-03-19T00:00:00Z,2016-04-04T00:00:00Z
76591,66475,10827,007526,25598,QUIDELORTHO CORP,QDEL,219798105,P,01,LU,10827,1991-02-01T00:00:00Z,NA
76602,65355,29005,023793,25339,PS BUSINESS PARKS,PSB,69360J107,P,01,LU,29005,1991-03-27T00:00:00Z,2022-07-29T00:00:00Z
76605,66073,29009,023809,3154,AUTOZONE INC,AZO,053332102,P,01,LU,29009,1991-04-02T00:00:00Z,NA
76614,66069,10876,023812,25954,REGENERON PHARMACEUTICALS,REGN,75886F107,P,01,LU,10876,1991-04-02T00:00:00Z,NA
76624,66129,10901,023943,24662,PMC-SIERRA INC,PMCS,69344F106,P,01,LC,10901,1991-04-24T00:00:00Z,2016-01-29T00:00:00Z
76638,66288,29019,024032,17495,JONES GROUP INC,JNY,48020T101,P,01,LU,29019,1991-05-16T00:00:00Z,2014-04-30T00:00:00Z
76639,36877,6278,010631,30993,TOTAL SYSTEM SERVICES INC,TSS,891906109,P,01,LU,6278,1983-08-10T00:00:00Z,2019-09-30T00:00:00Z
76644,66193,29028,023978,32068,UNITED STATES STEEL CORP,X,912909108,C,01,LU,29028,1991-05-07T00:00:00Z,NA
76644,66193,29028,023978,77289,UNITED STATES STEEL CORP,X,912909108,C,01,LU,29028,1991-05-07T00:00:00Z,NA
76661,66249,10937,024040,17053,IONIS PHARMACEUTICALS INC,IONS,462222100,P,01,LU,10937,1991-05-17T00:00:00Z,NA
76672,47807,27836,013071,25059,RADNET INC,RDNT,750491102,P,01,LC,27836,2007-02-14T00:00:00Z,NA
76672,47807,27836,013071,25059,RADNET INC,RDNT,750491102,P,01,LC,27836,1991-02-26T00:00:00Z,1995-04-12T00:00:00Z
76684,26802,10954,024232,14261,HANCOCK WHITNEY CORP,HWC,410120109,P,01,LU,10954,1991-06-04T00:00:00Z,NA
76686,66452,10959,024099,18861,LIFETIME BRANDS INC,LCUT,53222Q103,P,01,LU,10959,1991-06-05T00:00:00Z,NA
76695,66466,10968,024113,23727,PANERA BREAD CO,PNRA,69840W108,P,01,LC,10968,1991-06-07T00:00:00Z,2017-07-17T00:00:00Z
76708,66496,10992,003905,9109,ADTALEM GLOBAL EDUCATION INC,ATGE,00737L103,C,01,LU,10992,1991-06-21T00:00:00Z,NA
76709,66622,10989,024197,15486,IDEXX LABS INC,IDXX,45168D104,P,01,LU,10989,1991-06-21T00:00:00Z,NA
76711,35816,5947,009023,25982,REGIS CORP/MN,RGS,758932206,C,01,LC,37472,1992-02-28T00:00:00Z,NA
76711,35816,37472,009023,25982,REGIS CORP/MN,RGS,758932206,C,01,LC,37472,1992-02-28T00:00:00Z,NA
76712,66492,10996,024216,979,AES CORP (THE),AES,00130H105,P,01,LC,10996,1991-06-26T00:00:00Z,NA
76721,66607,11003,024225,7996,CORVEL CORP,CRVL,221006109,P,01,LU,11003,1991-06-28T00:00:00Z,NA
76722,66618,11001,024233,29127,STATE AUTO FINANCIAL CORP,STFC,855707105,P,01,LU,11001,1991-06-28T00:00:00Z,2022-03-31T00:00:00Z
76732,66830,11018,024291,15548,DINE BRANDS GLOBAL INC,DIN,254423106,P,01,LU,11018,1991-07-31T00:00:00Z,NA
76732,66830,11018,024291,15548,DINE BRANDS GLOBAL INC,DIN,254423106,C,00X,LU,11018,1991-07-12T00:00:00Z,1991-07-30T00:00:00Z
76736,66825,11023,024302,1391,ALKERMES PLC,ALKS,G01767105,P,01,LC,11023,1991-07-16T00:00:00Z,NA
76744,66837,11042,024344,32537,VERTEX PHARMACEUTICALS INC,VRTX,92532F100,P,01,LU,11042,1991-07-24T00:00:00Z,NA
76750,67219,11052,024350,21027,MONRO INC,MNRO,610236101,P,01,LU,11052,1991-07-30T00:00:00Z,NA
76752,67218,11050,024352,25195,PROGRESS SOFTWARE CORP,PRGS,743312100,P,01,LU,11050,1991-07-30T00:00:00Z,NA
76788,68571,11083,024396,1841,TIVITY HEALTH INC,TVTY,88870R102,P,01,LC,11083,1991-08-13T00:00:00Z,2022-06-30T00:00:00Z
76795,68568,11092,024405,34075,ZEBRA TECHNOLOGIES CP  -CL A,ZBRA,989207105,P,01,LU,11092,1991-08-15T00:00:00Z,NA
76798,69021,11099,024430,11444,EZCORP INC  -CL A,EZPW,302301106,P,01,LU,11099,1991-08-27T00:00:00Z,NA
76804,5105,29067,024379,20517,MGIC INVESTMENT CORP/WI,MTG,552848103,P,01,LU,29067,1991-08-07T00:00:00Z,NA
76837,11334,2075,024021,14181,HAEMONETICS CORP,HAE,405024100,P,01,LU,2075,1991-05-10T00:00:00Z,NA
76838,69773,11103,024440,25131,PROASSURANCE CORP,PRA,74267C106,P,01,LU,11103,1991-09-04T00:00:00Z,NA
76841,69779,11112,024468,15481,BIOGEN INC,BIIB,09062X103,P,01,LC,11112,1991-09-17T00:00:00Z,NA
76841,69779,11112,024468,440155,BIOGEN INC,BIIB,09062X103,P,01,LC,11112,1991-09-17T00:00:00Z,NA
76847,69926,11123,024483,4810,BON-TON STORES INC,BONTQ,09776J101,C,01,LC,11123,1991-09-24T00:00:00Z,2017-11-08T00:00:00Z
76856,66144,10905,024157,50,FIRSTCASH HOLDINGS INC,FCFS,33768G107,P,01,LC,10905,1991-06-10T00:00:00Z,NA
76868,64723,10817,021542,391,AAON INC,AAON,000360206,P,01,LU,10817,1991-01-03T00:00:00Z,NA
76869,66840,11029,024428,775,ADDVANTAGE TECHNOLOGIES GP,AEYGQ,006743405,C,01,LU,11029,1991-08-27T00:00:00Z,NA
76892,69583,11106,024447,4753,BOK FINANCIAL CORP,BOKF,05561Q201,P,02,LU,11106,1991-09-05T00:00:00Z,NA
76927,66310,11011,005559,29212,STERLING INFRASTRUCTURE INC,STRL,859241101,P,04,LU,11011,1991-08-08T00:00:00Z,NA
76932,4471,2381,006135,10607,ENBRIDGE INC,ENB,29250N105,P,01,LC,2381,1982-11-01T00:00:00Z,NA
76946,8355,4560,010685,31168,TRANSCAT INC,TRNS,893529107,P,01,LU,4560,1979-01-31T00:00:00Z,NA
76946,8355,4560,010685,31168,TRANSCAT INC,TRNS,893529107,C,00X,LU,4560,1973-04-01T00:00:00Z,1979-01-30T00:00:00Z
76958,39818,11021,023170,22434,NORSAT INTL INC,NSAT,656512209,P,01,LC,11021,2015-02-10T00:00:00Z,2017-07-31T00:00:00Z
76958,39818,11021,023170,22434,NORSAT INTL INC,NSAT,656512209,P,01,LC,11021,1991-07-15T00:00:00Z,2003-10-14T00:00:00Z
76963,41220,11101,038496,22670,ETERNA THERAPEUTICS INC,ERNA,114082209,P,01,LC,11101,2021-03-26T00:00:00Z,NA
76978,66246,10894,023898,26067,RENTECH INC,RTKHQ,760112201,P,01,LC,10894,1991-04-22T00:00:00Z,2017-10-13T00:00:00Z
77007,67192,11005,024234,32299,LEGACY IMBDS INC,IMBIQ,452465206,P,01,LC,11005,1991-06-28T00:00:00Z,2024-04-02T00:00:00Z
77012,25250,11024,019965,24768,POPE RESOURCES/DE  -LP,POPE,732857107,P,01,LU,11024,1991-07-16T00:00:00Z,2020-05-29T00:00:00Z
77037,70519,11161,024617,23040,OLD DOMINION FREIGHT,ODFL,679580100,P,01,LU,11161,1991-10-24T00:00:00Z,NA
77057,70142,29106,024533,21599,NATIONAL HEALTH INVESTORS,NHI,63633D104,P,01,LU,29106,1991-10-09T00:00:00Z,NA
77082,70958,11208,024670,2021437,ARI NETWORK SERVICES INC,ARIS.1,001930205,P,01,LC,11208,2013-12-09T00:00:00Z,2017-08-31T00:00:00Z
77082,70958,11208,024670,2021437,ARI NETWORK SERVICES INC,ARIS.1,001930205,P,01,LC,11208,1991-11-15T00:00:00Z,2001-07-05T00:00:00Z
77090,70830,11204,024708,2940,ATN INTERNATIONAL INC,ATNI,00215F107,P,01,LU,11204,1991-11-14T00:00:00Z,NA
77114,71038,11225,024725,33686,WORLD ACCEPTANCE CORP/DE,WRLD,981419104,P,01,LU,11225,1991-11-26T00:00:00Z,NA
77117,70752,29327,024720,32998,WABASH NATIONAL CORP,WNC,929566107,P,01,LU,29327,1991-11-08T00:00:00Z,NA
77120,59634,29347,024678,15053,HORACE MANN EDUCATORS CORP,HMN,440327104,P,01,LU,29347,1991-11-15T00:00:00Z,NA
77129,70978,29335,024731,17915,KIMCO REALTY CORP,KIM,49446R109,P,01,LC,29335,1991-11-22T00:00:00Z,NA
77157,6344,22462,008215,23508,O-I GLASS INC,OI,67098H104,C,02,LU,22462,1991-12-11T00:00:00Z,NA
77165,71111,11238,024755,27003,SANFILIPPO JOHN B&SON,JBSS,800422107,P,01,LU,11238,1991-12-04T00:00:00Z,NA
77173,71435,11247,024803,32831,VITESSE SEMICONDUCTOR CORP,VTSS,928497304,P,01,LC,11247,2011-03-02T00:00:00Z,2015-04-30T00:00:00Z
77173,71435,11247,024803,32831,VITESSE SEMICONDUCTOR CORP,VTSS,928497304,P,01,LC,11247,1991-12-11T00:00:00Z,2006-06-27T00:00:00Z
77173,71435,11247,024803,1690876,VITESSE SEMICONDUCTOR CORP,VTSS,928497304,P,01,LC,11247,2011-03-02T00:00:00Z,2015-04-30T00:00:00Z
77173,71435,11247,024803,1690876,VITESSE SEMICONDUCTOR CORP,VTSS,928497304,P,01,LC,11247,1991-12-11T00:00:00Z,2006-06-27T00:00:00Z
77175,71350,11248,024795,1942,AMERICAN SUPERCONDUCTOR CP,AMSC,030111207,P,01,LU,11248,1991-12-12T00:00:00Z,NA
77178,71429,11253,024800,25529,QUALCOMM INC,QCOM,747525103,P,01,LU,11253,1991-12-13T00:00:00Z,NA
77182,137304,11257,024782,24205,PERRIGO CO PLC,PRGO,G97822103,P,01,LU,11257,1991-12-17T00:00:00Z,NA
77186,71545,11266,183421,9841,PERFUMANIA HOLDINGS INC,PERFQ,71376C100,P,01,LC,11266,2008-08-11T00:00:00Z,2017-10-12T00:00:00Z
77191,71844,4589,024783,30482,TETRA TECH INC,TTEK,88162G103,P,01,LU,4589,1991-12-17T00:00:00Z,NA
77205,67348,11210,020245,4365,CASCADIAN THERAPEUTICS INC,CASC,14740B606,P,01,LC,11210,1991-11-19T00:00:00Z,2018-03-08T00:00:00Z
77208,70930,11206,024710,1324393,BIOSPECIFICS TECHNOLOGIES CP,BSTC,090931106,P,01,LC,11206,2009-01-09T00:00:00Z,2020-12-31T00:00:00Z
77208,70930,11206,024710,1324393,BIOSPECIFICS TECHNOLOGIES CP,BSTC,090931106,P,01,LC,11206,1991-11-14T00:00:00Z,2004-03-23T00:00:00Z
77217,71269,11235,024750,1714195,WISDOMTREE INC,WT,97717P104,P,01,LC,11235,2011-07-26T00:00:00Z,NA
77217,71269,11235,024750,1714195,WISDOMTREE INC,WT,97717P104,P,01,LC,11235,1991-12-04T00:00:00Z,2001-05-22T00:00:00Z
77236,35658,11270,019433,23730,PHX MINERALS INC,PHX,69291A100,P,01,LU,11270,1991-12-23T00:00:00Z,NA
77239,71542,11276,024825,7936,COPT DEFENSE PROPERTIES,CDP,22002T108,P,01,LU,11276,1991-12-31T00:00:00Z,NA
77271,71860,11291,024853,28797,SPECTRANETICS CORP,SPNC,84760C107,P,01,LU,11291,1992-01-21T00:00:00Z,2017-08-31T00:00:00Z
77274,71859,11300,024856,13273,GILEAD SCIENCES INC,GILD,375558103,P,01,LU,11300,1992-01-22T00:00:00Z,NA
77279,71865,11309,024888,419,ABAXIS INC,ABAX,002567105,P,01,LU,11309,1992-01-23T00:00:00Z,2018-07-31T00:00:00Z
77281,71872,11310,024893,33459,WHOLE FOODS MARKET INC,WFM,966837106,P,01,LC,11310,1992-01-23T00:00:00Z,2017-08-25T00:00:00Z
